"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LEPBI_RS17800",101.150574915485,-0.703292002648838,0.349006971832939,-2.01512307606705,0.0438917549121174,0.438830527297096
"gene-LEPBI_RS15685",103.931620780419,0.532851365937012,0.270029494787347,1.97330801346957,0.0484604804913937,0.440182697796826
"gene-LEPBI_RS01270",325.442177707981,-0.555036780663153,0.28197772717387,-1.96837099946164,0.0490253661700344,0.44122829553031
"gene-LEPBI_RS12520",776.518778865138,-0.742195147641959,0.377042570278236,-1.9684651181278,0.0490145458027976,0.44122829553031
"gene-LEPBI_RS07035",346.539642879867,-0.427155602443004,0.217275496966485,-1.9659630671971,0.0493028769970884,0.441699747343779
"gene-LEPBI_RS19115",999.51284239526,0.701978771685918,0.357892845895013,1.96142163705569,0.0498298580132365,0.444391733736227
"gene-LEPBI_RS05545",71.3349874429642,-0.946327946916327,0.483022388288162,-1.95918029859884,0.0500916755383145,0.444705282380874
"gene-LEPBI_RS16870",255.440618143973,0.493276492589089,0.252115373375065,1.95655062991837,0.0504003243244024,0.445429893353503
"gene-LEPBI_RS10065",177.165275015369,0.462718882040529,0.236804888464277,1.95400899466791,0.0507001534668708,0.44607040852915
"gene-LEPBI_RS10565",100.542975628513,-0.669947213862615,0.344026353702603,-1.94737178315635,0.0514901783960029,0.450998794700704
"gene-LEPBI_RS10155",708.402759747429,-0.760937305844354,0.391560058245355,-1.94334761633819,0.0519741719130799,0.453214779082057
"gene-LEPBI_RS05870",67.7283495609658,-0.576062380035859,0.29726227389024,-1.93789266460554,0.0526363190960133,0.456543481970341
"gene-LEPBI_RS08960",356.143459506057,-0.368910817811274,0.190515804234593,-1.93637908043058,0.0528212897080874,0.456543481970341
"gene-LEPBI_RS18790",14883.9388140738,-0.435354296604706,0.22752915907721,-1.91340001593805,0.0556968623637589,0.456947403511105
"gene-LEPBI_RS01695",56.5524655685564,0.476930795134228,0.24791695394791,1.92375223855984,0.0543856467147239,0.456947403511105
"gene-LEPBI_RS02565",424.79658161522,-0.343619785905652,0.179224558048842,-1.91725838047267,0.0552051145502956,0.456947403511105
"gene-LEPBI_RS02830",128.156829976424,-0.5309291766234,0.275705840396116,-1.92570884918722,0.0541407383230522,0.456947403511105
"gene-LEPBI_RS05025",69.5923342555877,-0.544338980501473,0.284484933020789,-1.91341936713989,0.0556943869814515,0.456947403511105
"gene-LEPBI_RS06570",180.646173092961,-0.445629699734803,0.231550868252253,-1.92454341932906,0.0542865037637184,0.456947403511105
"gene-LEPBI_RS07720",251.354409256159,-0.503219317230415,0.263210959012459,-1.91184789234629,0.0558957068515113,0.456947403511105
"gene-LEPBI_RS09400",108.824603823703,-0.540257339961923,0.27984766009744,-1.93054085131107,0.0535398586211408,0.456947403511105
"gene-LEPBI_RS10620",384.73269029025,1.08299242937167,0.564734543348294,1.91770176293918,0.0551488380802095,0.456947403511105
"gene-LEPBI_RS11735",178.793840338964,0.587810997781757,0.305572453549855,1.92363870156854,0.0543998864343472,0.456947403511105
"gene-LEPBI_RS16835",92.1883858433464,-0.712092782423781,0.372122296749691,-1.91359880513361,0.0556714378555458,0.456947403511105
"gene-LEPBI_RS17535",534.066112290268,-0.493681888572769,0.258020636164934,-1.91334265317133,0.0557042006779741,0.456947403511105
"gene-LEPBI_RS18045",188.175841781368,-0.4236439421911,0.220772826339133,-1.91891343339661,0.0549952902646479,0.456947403511105
"gene-LEPBI_RS08440",129.968367954145,-0.571264027519749,0.301854854587572,-1.89251230794441,0.0584227553390916,0.465697413939562
"gene-LEPBI_RS09445",158.365466270422,-0.396317873875228,0.208413565397931,-1.90159346450661,0.057224323010594,0.465697413939562
"gene-LEPBI_RS09935",88.3351380920489,0.521091593136619,0.27556754063871,1.89097595431172,0.0586275541503934,0.465697413939562
"gene-LEPBI_RS12025",101.798453643304,0.636580889001296,0.335709319089589,1.89622644592543,0.0579301076165216,0.465697413939562
"gene-LEPBI_RS12825",147.716587653189,-0.458660257940058,0.242421957032173,-1.89199140026407,0.0584921266202595,0.465697413939562
"gene-LEPBI_RS14715",216.870247884095,0.525907858291377,0.277738213992814,1.89353798575584,0.058286361631848,0.465697413939562
"gene-LEPBI_RS17235",106.921474800313,0.454625127221687,0.239513995875765,1.89811507907663,0.0576809242022979,0.465697413939562
"gene-LEPBI_RS00940",54.5603460389169,-0.505753355890471,0.267818218808198,-1.88842028052122,0.0589695508346627,0.466525236845195
"gene-LEPBI_RS10030",84.930380490913,0.460944961125348,0.244809489381167,1.88287211533561,0.0597177009809969,0.468664517298864
"gene-LEPBI_RS17860",106.919785615726,-0.811606213260829,0.430710122519686,-1.88434441362296,0.0595184034676712,0.468664517298864
"gene-LEPBI_RS17390",2608.70490101078,-0.92123549061585,0.491405250841665,-1.87469606610427,0.0608345484078149,0.475527426199733
"gene-LEPBI_RS01325",89.8653286636027,-0.526803165555319,0.283644357768489,-1.85726650690262,0.0632732470430989,0.477469656532923
"gene-LEPBI_RS04175",361.604163479463,-0.547693781146454,0.293735424527632,-1.86458198573503,0.0622400198454871,0.477469656532923
"gene-LEPBI_RS04710",69.3822586418858,0.540779996803361,0.290211187842725,1.86340161736434,0.0624057826569839,0.477469656532923
"gene-LEPBI_RS04895",71.2050819716805,0.532774237976536,0.285793129364047,1.86419540302482,0.0622942687014518,0.477469656532923
"gene-LEPBI_RS06895",557.845993764065,-0.464658849561041,0.248438953458519,-1.87031398696752,0.0614402283479411,0.477469656532923
"gene-LEPBI_RS07125",88.332042518857,-0.50753075337627,0.272590436388173,-1.86188026293607,0.0626199696725375,0.477469656532923
"gene-LEPBI_RS11325",105.491841685046,-0.55752553096229,0.300052955102127,-1.85809045197548,0.0631561705019524,0.477469656532923
"gene-LEPBI_RS11460",137.17059718373,-0.461666744934513,0.248363308197206,-1.85883634859599,0.0630503385358005,0.477469656532923
"gene-LEPBI_RS13230",101.947424784099,-0.498804243232972,0.26845430794026,-1.85806011853597,0.0631604774841935,0.477469656532923
"gene-LEPBI_RS00650",69.1318126915134,0.470869728725506,0.253834458356775,1.85502682249578,0.0635923963956773,0.478039393595091
"gene-LEPBI_RS03535",330.288921998511,-0.385103287764362,0.209033285784366,-1.84230605340828,0.0654303948204882,0.478794339903171
"gene-LEPBI_RS05075",596.151375479838,-0.416904667702303,0.228105754440229,-1.82768150117645,0.0675973660311817,0.478794339903171
"gene-LEPBI_RS06320",183.542782553334,-0.478170008910239,0.259732048073554,-1.84101273776898,0.0656196920858895,0.478794339903171
"gene-LEPBI_RS06500",1157.27042301114,0.492071276231025,0.266639560880021,1.84545487026376,0.0649713976158752,0.478794339903171
"gene-LEPBI_RS08100",1340.73207415155,0.487759846519613,0.265647717352318,1.83611533116513,0.0663406013277286,0.478794339903171
"gene-LEPBI_RS08755",697.389420828978,-0.800556659859272,0.43373345848788,-1.84573415813999,0.0649308149038375,0.478794339903171
"gene-LEPBI_RS10060",282.099898224733,0.316018506303613,0.172420678993431,1.83283413653448,0.0668272409167915,0.478794339903171
"gene-LEPBI_RS10310",60.8159250914607,0.511107008872386,0.278015516548287,1.8384118095927,0.0660017462332951,0.478794339903171
"gene-LEPBI_RS11400",181.76127370379,-0.416454192883461,0.227516666599417,-1.83043378363442,0.0671850998180129,0.478794339903171
"gene-LEPBI_RS12720",217.034614814571,-0.574089169128368,0.313817246509906,-1.82937418358314,0.0673435723483937,0.478794339903171
"gene-LEPBI_RS12810",123.336848466987,0.475845104374853,0.259252162665398,1.83545278651735,0.0664386285368102,0.478794339903171
"gene-LEPBI_RS15285",131.307690733909,-0.392754114096817,0.214358022377305,-1.83223426742343,0.0669165255475555,0.478794339903171
"gene-LEPBI_RS16145",90.7005230335683,-0.55043505348535,0.297557121167456,-1.84984668263269,0.0643356503189044,0.478794339903171
"gene-LEPBI_RS16565",1254.75856595601,-0.900891067862472,0.488267615693549,-1.84507642716141,0.0650264217417924,0.478794339903171
"gene-LEPBI_RS16810",59.5191082876093,-0.572989898930083,0.313478313678878,-1.82784541681899,0.0675727548480202,0.478794339903171
"gene-LEPBI_RS19010",172.687006469387,-0.443723928601833,0.242650502710142,-1.82865447895603,0.0674513858474396,0.478794339903171
"gene-LEPBI_RS03770",66.7310783554709,0.438053626410661,0.24050658548826,1.82137892615853,0.0685492763367467,0.483091706713647
"gene-LEPBI_RS13210",258.38477442478,-0.457897479795479,0.251535299559954,-1.8204104179276,0.068696527101482,0.483091706713647
"gene-LEPBI_RS17065",312.041786577601,-0.394179560900172,0.216912718320638,-1.81722659672496,0.0691824240840242,0.484771128760198
"gene-LEPBI_RS15830",461.168317130023,-0.274272752610395,0.15118932962847,-1.81410125492578,0.0696621384079395,0.486395429026254
"gene-LEPBI_RS14310",65.8940355624024,0.534921234484375,0.295327000162866,1.81128455640486,0.0700968150307084,0.487694862022163
"gene-LEPBI_RS09065",125.8067579784,-0.357021516103557,0.198033987246004,-1.80282950956319,0.0714149941873893,0.495110313058862
"gene-LEPBI_RS18220",98.5853467094438,0.459819340230582,0.255445116325193,1.80007097745886,0.0718494315785289,0.496368256186879
"gene-LEPBI_RS00345",151.111298060267,-0.38999615618693,0.217271573963076,-1.79497091622859,0.0726583338537433,0.497385564877108
"gene-LEPBI_RS00945",143.913723355571,-0.484495479724336,0.271312744707985,-1.78574537751922,0.0741404944803922,0.497385564877108
"gene-LEPBI_RS18815",171.681045216261,-0.524899065804716,0.29297610333072,-1.79161050965373,0.0731953784561046,0.497385564877108
"gene-LEPBI_RS03915",84.6091401083289,-0.516130076580413,0.289097657304894,-1.78531393644633,0.0742104095716752,0.497385564877108
"gene-LEPBI_RS04945",691.409540454367,-0.510855201829896,0.285499616191194,-1.78933761328697,0.073560459975487,0.497385564877108
"gene-LEPBI_RS05800",209.546792547433,-0.809846839364699,0.453683232367454,-1.78504908620642,0.074253355277962,0.497385564877108
"gene-LEPBI_RS05825",174.429203489895,-0.868300812650189,0.486535323301251,-1.78466140291433,0.074316255097069,0.497385564877108
"gene-LEPBI_RS08190",289.099128779448,-0.477555208551987,0.266448993210102,-1.79229503853078,0.073085717635936,0.497385564877108
"gene-LEPBI_RS15210",68.1622817996094,0.587859304765048,0.327346918110155,1.79582966034594,0.0725216119980937,0.497385564877108
"gene-LEPBI_RS17015",57.3553397076161,0.544180258355446,0.305147517627722,1.78333503279336,0.0745317818929,0.497385564877108
"gene-LEPBI_RS13445",117.9807101465,-0.365589165054024,0.205418830925242,-1.7797256629655,0.0751208684390615,0.499617436872674
"gene-LEPBI_RS04270",148.263446869198,-0.35051072791698,0.197811919062244,-1.77193937341404,0.0764046216177831,0.504733560990203
"gene-LEPBI_RS15470",140.522416065999,0.381427020620917,0.215092877279965,1.77331311684697,0.0761768367460167,0.504733560990203
"gene-LEPBI_RS04650",54.4410185975145,0.438303979299756,0.248919368898367,1.76082713546776,0.0782676655509064,0.506145443726883
"gene-LEPBI_RS05030",84.5003246675393,-0.558576067109576,0.318589649827199,-1.75327750732814,0.0795543844423549,0.506145443726883
"gene-LEPBI_RS05675",88.0574985891036,-0.436466029412416,0.248872696241873,-1.75377225386037,0.0794695391515064,0.506145443726883
"gene-LEPBI_RS08025",542.738976019114,-0.615514608554282,0.350712102023761,-1.75504239803103,0.0792520558772553,0.506145443726883
"gene-LEPBI_RS08385",513.015511742461,-0.280097347724011,0.158498540805017,-1.76719196467924,0.077196084940262,0.506145443726883
"gene-LEPBI_RS10595",428.715055146512,-0.401531924645672,0.228928682214887,-1.75396075651529,0.0794372317328814,0.506145443726883
"gene-LEPBI_RS11235",73.374345255518,-0.673823212370008,0.381940077043522,-1.76421185644057,0.0776963173015563,0.506145443726883
"gene-LEPBI_RS11445",421.317503842236,-0.431308024411428,0.245017118058542,-1.76031792320884,0.0783539169084805,0.506145443726883
"gene-LEPBI_RS12455",91.6312692814576,0.382500472233989,0.218278867347972,1.75234770493939,0.0797140377734999,0.506145443726883
"gene-LEPBI_RS13200",1352.97118123906,-0.425300033079428,0.241779348649458,-1.75904201684341,0.0785703722109434,0.506145443726883
"gene-LEPBI_RS15300",1058.47117287635,-0.517238332660449,0.294169261472372,-1.75830176841583,0.0786961769638483,0.506145443726883
"gene-LEPBI_RS16175",63.8646022867255,0.452653891507983,0.2579333454646,1.75492583439588,0.0792719945534474,0.506145443726883
"gene-LEPBI_RS08905",2982.51460584675,-0.386265025681469,0.220675476507664,-1.75037585414732,0.0800534796774253,0.506661055248737
"gene-LEPBI_RS09395",58.3631433127931,-0.852861141789076,0.488295826092797,-1.74660747894043,0.0807054490058668,0.508016146658472
"gene-LEPBI_RS18420",105.663158602566,-0.411709575392973,0.235781762374362,-1.74614682343108,0.0807854422820811,0.508016146658472
"gene-LEPBI_RS12890",95.1595186422069,-0.742572867699488,0.426032199205684,-1.74299705300205,0.0813341295928405,0.509832467288029
"gene-LEPBI_RS07875",170.311686317041,-0.339381113010065,0.195016166753879,-1.74027168444133,0.081811323579604,0.510111854671149
"gene-LEPBI_RS09480",145.163390730831,-0.457869033870752,0.263177290797577,-1.73977409860535,0.0818986922637166,0.510111854671149
"gene-LEPBI_RS03615",338.03863164948,-0.291662234805451,0.168670518335153,-1.72918324840807,0.0837763034790731,0.515866712045982
"gene-LEPBI_RS12020",1251.00074375718,-0.696656893641054,0.402759308207566,-1.7297102250509,0.0836820609185887,0.515866712045982
"gene-LEPBI_RS14755",58.141703779546,1.15522231258796,0.668285661112533,1.72863549199125,0.0838743532837249,0.515866712045982
"gene-LEPBI_RS16425",737.913727850926,-0.364555100072725,0.210677501782276,-1.73039407145369,0.0835598923496765,0.515866712045982
"gene-LEPBI_RS16695",213.897352541111,-0.540009910923786,0.314012790681694,-1.71970673472081,0.0854857630194148,0.522588638310656
"gene-LEPBI_RS18090",124.808469020675,-0.636193011459553,0.369959545636138,-1.71962858902757,0.085499975992722,0.522588638310656
"gene-LEPBI_RS07525",4140.82579460268,-0.441563916113462,0.256999276472616,-1.71815237059826,0.0857688265202949,0.522603843580182
"gene-LEPBI_RS00330",553.901519894497,0.423398657286999,0.247662690381645,1.70957788044112,0.0873439588416791,0.524063753050075
"gene-LEPBI_RS00810",1020.31733610447,-0.297602962150935,0.173953240168738,-1.71082160850959,0.0871140493209633,0.524063753050075
"gene-LEPBI_RS01315",142.18758989647,-0.420858894139773,0.245992823049662,-1.71085842636477,0.0871072508020101,0.524063753050075
"gene-LEPBI_RS09990",76.176345685206,0.453700340324833,0.265103937105996,1.71140551618225,0.0870062795998633,0.524063753050075
"gene-LEPBI_RS13715",57.0111616805201,0.477512629533395,0.278925323404491,1.71197302455366,0.0869016397874795,0.524063753050075
"gene-LEPBI_RS03330",263.502567280749,-0.417620082168964,0.245134708674702,-1.70363505203644,0.0884492887266386,0.524340037554156
"gene-LEPBI_RS04250",72.0095572191694,0.732597586934557,0.429439410084683,1.70593934727624,0.0880193728615636,0.524340037554156
"gene-LEPBI_RS14845",198.038406112818,-0.505792054072236,0.297043297841883,-1.70275531461905,0.088613868478426,0.524340037554156
"gene-LEPBI_RS16205",74.8090141582529,0.571781967258427,0.334830754049582,1.70767457989763,0.0876967414144855,0.524340037554156
"gene-LEPBI_RS16520",115.72348286262,0.517587309097388,0.304077592153081,1.70215537893637,0.0887262448868398,0.524340037554156
"gene-LEPBI_RS00855",68.0634251726687,-0.517559404589866,0.304621668889288,-1.69902360024811,0.0893147369897763,0.524657227466889
"gene-LEPBI_RS09805",89.2683388890227,-0.413007170077109,0.242896839305998,-1.70033982845206,0.0890670228738732,0.524657227466889
"gene-LEPBI_RS03975",503.850839261353,0.330593779661421,0.19525926341252,1.69310164282953,0.0904361216446615,0.529658718408436
"gene-LEPBI_RS13080",472.328205142169,-0.350541163982992,0.207389930267997,-1.69025161216849,0.0909798280488113,0.531257210213595
"gene-LEPBI_RS10285",250.517359439362,-0.563994283856072,0.334509775376446,-1.68603229373902,0.0917895794409177,0.534395118288073
"gene-LEPBI_RS05785",502.117656956528,-0.705576672042456,0.419367653732926,-1.68247757251159,0.0924762702948247,0.536800125202503
"gene-LEPBI_RS07165",146.146157385085,-0.442821193380919,0.264515516605727,-1.67408399727629,0.0941140923495456,0.543093674087672
"gene-LEPBI_RS18470",63.0722819363254,-0.468358191727478,0.279768982096638,-1.6740890581133,0.0941130978765319,0.543093674087672
"gene-LEPBI_RS10590",101.206196691216,-0.436371425677936,0.261087400687868,-1.67136148480647,0.0946502986379878,0.543206773618559
"gene-LEPBI_RS12630",121.15955106202,-0.780699334921987,0.467156372376226,-1.67117346799938,0.0946874192546112,0.543206773618559
"gene-LEPBI_RS01130",61.284595338907,0.789033838117837,0.475417548901701,1.65966494072557,0.0969818760721238,0.543456482846617
"gene-LEPBI_RS04610",118.529485917188,-0.385869803829116,0.23439630319316,-1.6462281980238,0.0997167858434159,0.543456482846617
"gene-LEPBI_RS04705",95.8759337273124,-0.504565749930912,0.305270976634392,-1.65284546698065,0.0983623179929207,0.543456482846617
"gene-LEPBI_RS05600",258.873829223087,0.588995310996504,0.356387391388099,1.6526827975098,0.0983954372324013,0.543456482846617
"gene-LEPBI_RS05860",157.622493528193,0.42666277166571,0.256241785557256,1.66507882677228,0.0958970303295405,0.543456482846617
"gene-LEPBI_RS07015",179.813475276842,-0.394418053506689,0.23767115909559,-1.65951163366884,0.0970127383551576,0.543456482846617
"gene-LEPBI_RS07025",203.671960818507,-0.331856779324712,0.20109555609281,-1.65024422106848,0.0988929956322969,0.543456482846617
"gene-LEPBI_RS07495",253.722405066688,-0.467624453283241,0.281158420721107,-1.66320628805601,0.0962711493830258,0.543456482846617
"gene-LEPBI_RS08885",170.120007391885,-0.493657578577109,0.298470682717517,-1.65395667702588,0.0981363155032438,0.543456482846617
"gene-LEPBI_RS08895",67.1557144005888,0.437113780426246,0.264584244968407,1.65207788724699,0.0985186741173239,0.543456482846617
"gene-LEPBI_RS09980",132.229070357091,0.422437751982492,0.256556930204278,1.64656535158155,0.0996474171284434,0.543456482846617
"gene-LEPBI_RS10570",180.914321226136,-0.490638690820132,0.296694346396951,-1.65368399087626,0.0981917370973425,0.543456482846617
"gene-LEPBI_RS11920",170.548170435208,0.444153288053641,0.267416037725511,1.66090744531015,0.0967320367282595,0.543456482846617
"gene-LEPBI_RS12515",541.530678130028,-0.749126317800713,0.449900714208789,-1.66509252851077,0.0958942971209899,0.543456482846617
"gene-LEPBI_RS12595",116.555482523565,0.405792001549555,0.245435773893063,1.65335311602277,0.0982590187157185,0.543456482846617
"gene-LEPBI_RS12875",1248.21725847165,0.390640233614361,0.23697037038903,1.64847711962071,0.0992548020980455,0.543456482846617
"gene-LEPBI_RS17980",227.371833791142,-0.361408571174822,0.219267289097172,-1.64825575516947,0.0993001998750316,0.543456482846617
"gene-LEPBI_RS18035",83.1059660595837,-0.400705054459788,0.24045123498958,-1.66647118480033,0.0956196028351274,0.543456482846617
"gene-LEPBI_RS09150",153.856012663722,-0.517214989008038,0.314997605202575,-1.64196482914661,0.100597293133283,0.543724212472455
"gene-LEPBI_RS12725",1986.8662145722,0.492558334946426,0.299883351753651,1.64249976554568,0.100486474706416,0.543724212472455
"gene-LEPBI_RS17855",117.050818986499,-0.607724444055318,0.369876080573168,-1.64304878302369,0.100372840418879,0.543724212472455
"gene-LEPBI_RS09095",339.15995038453,-0.563677161680394,0.344000591144886,-1.63859358440168,0.101297929365552,0.546006970920913
"gene-LEPBI_RS07780",524.701796966136,-0.59678625350114,0.366383747924659,-1.62885569264895,0.103343571590033,0.555507088930532
"gene-LEPBI_RS00150",337.826773520242,0.549377937479176,0.344161250880024,1.59628062739315,0.110426153312337,0.556119451554774
"gene-LEPBI_RS00625",68.905200632669,0.729311405598556,0.458682097434743,1.59001497917044,0.111831428648108,0.556119451554774
"gene-LEPBI_RS00705",354.661547343857,-0.362772637323808,0.231295786475491,-1.5684359964,0.116779415922817,0.556119451554774
"gene-LEPBI_RS01215",64.5770280425596,-0.484394176460967,0.308826061568305,-1.56850161544359,0.1167641132516,0.556119451554774
"gene-LEPBI_RS01575",81.0847124838308,-0.36270731815856,0.227425315543943,-1.59484144186436,0.110747697154107,0.556119451554774
"gene-LEPBI_RS02615",69.9463271275495,-0.440653562344604,0.279749241142082,-1.57517339652335,0.115216426101818,0.556119451554774
"gene-LEPBI_RS03640",60.6889485041777,0.436942926127367,0.276322422486785,1.58127929755054,0.113814191025034,0.556119451554774
"gene-LEPBI_RS03800",342.363855660002,-0.298936851686527,0.189137675938247,-1.58052513970896,0.113986654324223,0.556119451554774
"gene-LEPBI_RS04360",278.793556122909,-0.458309878453925,0.28643487065239,-1.6000491749139,0.109587674783281,0.556119451554774
"gene-LEPBI_RS04580",143.161488774949,0.441944967393144,0.275860950267839,1.6020570035884,0.109143004723544,0.556119451554774
"gene-LEPBI_RS05045",271.689599704233,-0.503259974275246,0.320359971920835,-1.57092027214813,0.116201169134014,0.556119451554774
"gene-LEPBI_RS05265",131.667670250323,0.340664385810693,0.214955825395051,1.58481113589089,0.113009251507024,0.556119451554774
"gene-LEPBI_RS05490",148.385637983915,-0.447423720991034,0.279600789191678,-1.60022338379133,0.109549036421273,0.556119451554774
"gene-LEPBI_RS05790",600.397642701432,-0.674966350111518,0.420646523298855,-1.60459272269315,0.108583464002589,0.556119451554774
"gene-LEPBI_RS05815",78.0817663379261,-0.664273769343093,0.417055485238713,-1.59277072920616,0.111211633849104,0.556119451554774
"gene-LEPBI_RS06350",247.359455628949,-0.43386799104573,0.270592301506039,-1.60340108950234,0.108846130663023,0.556119451554774
"gene-LEPBI_RS06530",70.3538295533613,-0.400182817440733,0.250683181784875,-1.59636882933835,0.110406471177842,0.556119451554774
"gene-LEPBI_RS06775",172.084342939594,-0.531582322705928,0.330593561410716,-1.60796332644093,0.1078432110096,0.556119451554774
"gene-LEPBI_RS06805",1217.78812242034,-0.407550093798438,0.251011593171173,-1.62363056084232,0.104454679004125,0.556119451554774
"gene-LEPBI_RS06925",120.641442946074,-0.538525093296877,0.334838187862489,-1.60831444207325,0.107766329228936,0.556119451554774
"gene-LEPBI_RS06930",134.850544433548,-0.576560550742956,0.363599627962888,-1.58570170704851,0.112806991760858,0.556119451554774
"gene-LEPBI_RS07130",108.074977715838,-0.383881019780004,0.244699792338171,-1.56878359442777,0.11669837234327,0.556119451554774
"gene-LEPBI_RS08015",74.9707553627938,0.551245793779126,0.347466585748953,1.58647137994847,0.112632419450401,0.556119451554774
"gene-LEPBI_RS08210",69.8130931865862,-0.732717598634628,0.465586714195991,-1.57375108931091,0.115545005571124,0.556119451554774
"gene-LEPBI_RS08225",160.572425904236,-0.435950469588373,0.276649853264684,-1.57582035357625,0.115067210330954,0.556119451554774
"gene-LEPBI_RS08570",89.3466145734662,0.519725504647617,0.328998701800297,1.57971901349049,0.114171229369132,0.556119451554774
"gene-LEPBI_RS08630",149.816548309261,-0.3183221846886,0.201693079631773,-1.57825040536718,0.114508094552707,0.556119451554774
"gene-LEPBI_RS09855",76.9526582667298,0.480074138349692,0.29975393198311,1.60156077077495,0.109252771511584,0.556119451554774
"gene-LEPBI_RS10140",96.9595074468678,0.488142533017362,0.304568072604151,1.60273704608495,0.108992720871009,0.556119451554774
"gene-LEPBI_RS10450",119.041538738476,-0.36090737120402,0.228806869729124,-1.5773449968145,0.114716164058573,0.556119451554774
"gene-LEPBI_RS11455",266.688853420384,-0.698406294342262,0.4378364981971,-1.59513036765579,0.110683085906152,0.556119451554774
"gene-LEPBI_RS12830",348.509112051121,-0.310487489445595,0.195155681682905,-1.59097335403273,0.111615572575064,0.556119451554774
"gene-LEPBI_RS13050",172.404111109829,-0.411016518900561,0.254736350240296,-1.613497714452,0.106636419406335,0.556119451554774
"gene-LEPBI_RS13105",431.306407229668,-0.433632715808142,0.276130151295175,-1.57039248982485,0.116323828589749,0.556119451554774
"gene-LEPBI_RS13130",2358.49155003876,-0.320602785925113,0.20215348206343,-1.58593748993409,0.112753490342944,0.556119451554774
"gene-LEPBI_RS13235",506.588947909477,-0.36496900950015,0.226417059226094,-1.61193246987499,0.106976635571856,0.556119451554774
"gene-LEPBI_RS14770",213.802267251725,1.00051580363517,0.632652944169164,1.58146075641694,0.113772725097575,0.556119451554774
"gene-LEPBI_RS15595",81.4995213317285,0.542998069061446,0.34313848617074,1.58244583730913,0.1135478276852,0.556119451554774
"gene-LEPBI_RS15615",787.081296598448,-0.549314046348791,0.346088954802062,-1.58720478861557,0.112466270579058,0.556119451554774
"gene-LEPBI_RS15680",94.5769558299495,0.411628223283018,0.261004556712799,1.57709209550682,0.114774335748239,0.556119451554774
"gene-LEPBI_RS16080",68.7351158238307,-0.418863416716815,0.266147994234218,-1.57379888554863,0.115533951799209,0.556119451554774
"gene-LEPBI_RS16325",66.1085385463803,0.556436459928072,0.352320371512307,1.57934795975496,0.114256266885663,0.556119451554774
"gene-LEPBI_RS16690",110.130513402598,-0.558662608410922,0.349586221551446,-1.59806815592333,0.110027809664092,0.556119451554774
"gene-LEPBI_RS16815",198.305709610945,-0.552478633658172,0.345416692732994,-1.59945551353315,0.109719425809899,0.556119451554774
"gene-LEPBI_RS17245",192.518519484661,0.294032900386097,0.181630584569697,1.61885125835328,0.105479270268675,0.556119451554774
"gene-LEPBI_RS17290",936.127334203044,-0.412950561371599,0.260837363623344,-1.58317257786699,0.113382134841744,0.556119451554774
"gene-LEPBI_RS17385",969.576032926461,-0.82362876325978,0.520353231285396,-1.582826268274,0.113461067749329,0.556119451554774
"gene-LEPBI_RS08495",57.5674758807511,0.419816346746438,0.267947307960471,1.56678695502465,0.117164497560029,0.556602286229485
"gene-LEPBI_RS12000",675.623812927094,-0.403274372142168,0.257730506238101,-1.5647133823173,0.117650129230159,0.556987887988891
"gene-LEPBI_RS16720",138.735403725706,-0.395417119121292,0.252821404672701,-1.56401757055813,0.11781344215871,0.556987887988891
"gene-LEPBI_RS18950",724.326492966884,-0.295957087256776,0.189681173104848,-1.56028709867364,0.118692050776004,0.559792797169518
"gene-LEPBI_RS01490",82.8594634323401,0.41881053159921,0.270913730948485,1.54591843733033,0.122124267165926,0.560746561460796
"gene-LEPBI_RS01620",90.0994118753327,-0.496706507223507,0.321723090484743,-1.54389449161114,0.122613894766597,0.560746561460796
"gene-LEPBI_RS02015",53.6553331205143,-0.492126041177413,0.319059636363811,-1.54242650930706,0.122969983788442,0.560746561460796
"gene-LEPBI_RS02805",95.879570462291,-0.383159852339486,0.249500681673916,-1.53570663522377,0.124610346991288,0.560746561460796
"gene-LEPBI_RS02945",965.800202323781,-0.665938042060152,0.428800428443243,-1.55302559859335,0.120417019139652,0.560746561460796
"gene-LEPBI_RS03490",1061.96025471314,-0.535542877392435,0.348570414548553,-1.53639797022371,0.124440804285454,0.560746561460796
"gene-LEPBI_RS03595",206.830649986276,-0.47022943288133,0.306113967395429,-1.5361253747494,0.124507633986326,0.560746561460796
"gene-LEPBI_RS06985",1559.53805215637,-0.491786445709828,0.317829263970466,-1.54732902680581,0.121783925762276,0.560746561460796
"gene-LEPBI_RS07030",102.691374313416,-0.320889991172308,0.207587722674688,-1.54580428475135,0.122151841928087,0.560746561460796
"gene-LEPBI_RS07415",412.395765945751,-0.330395364599535,0.212390568082016,-1.55560281034679,0.119802570039718,0.560746561460796
"gene-LEPBI_RS08910",78.3349085871373,-0.528149039941759,0.340785593566773,-1.54979861212435,0.121189860264176,0.560746561460796
"gene-LEPBI_RS09795",142.529273621209,-0.322859489901708,0.209246242361459,-1.54296433837024,0.12283942875346,0.560746561460796
"gene-LEPBI_RS10225",379.402185791716,-0.291205200055356,0.188241244591851,-1.54697872236637,0.121868376527294,0.560746561460796
"gene-LEPBI_RS12560",488.244384771107,-0.278022735017075,0.180286499838492,-1.54211621650062,0.123045354937482,0.560746561460796
"gene-LEPBI_RS12690",177.024691847002,-0.392187896799529,0.255305692624164,-1.53615022355521,0.124501540876026,0.560746561460796
